season,primary_team,compared_against_team,stat_bin,difference,absolute_difference
2017,Iowa,Wisconsin,(26 | 28],-0.003921569,0.003921569
2017,Iowa,Wisconsin,(40 | 42],-0.003921569,0.003921569
2017,Iowa,Wisconsin,(32 | 34],0.002666667,0.002666667
2017,Iowa,Wisconsin,(56 | 58],0.002666667,0.002666667
2017,Iowa,Wisconsin,(30 | 32],-0.001960784,0.001960784
2017,Iowa,Wisconsin,(44 | 46],-0.001960784,0.001960784
2017,Iowa,Wisconsin,(50 | 52],-0.001960784,0.001960784
2017,Iowa,Wisconsin,(62 | 64],-0.001960784,0.001960784
2017,Iowa,Wisconsin,(66 | 68],-0.001960784,0.001960784
2017,Iowa,Wisconsin,(74 | 76],-0.001960784,0.001960784
2017,Iowa,Wisconsin,(20 | 22],0.001411764,0.001411764
2017,Iowa,Wisconsin,(24 | 26],-0.001254902,0.001254902
2017,Iowa,Wisconsin,(8 | 10],0.000941176,0.000941176
2017,Iowa,Wisconsin,(52 | 54],0.000705883,0.000705883
2017,Iowa,Wisconsin,(22 | 24],-0.00054902,0.00054902
2017,Iowa,Wisconsin,(-2 | 0],0.000235294,0.000235294
2017,Iowa,Wisconsin,(-6 | -4],0.000156863,0.000156863
2017,Iowa,Wisconsin,(28 | 30],0.000156863,0.000156863
2017,Iowa,Wisconsin,(-22 | -20],0,0
2017,Iowa,Wisconsin,(-20 | -18],0,0
2017,Iowa,Wisconsin,(-18 | -16],0,0
2017,Iowa,Wisconsin,(-16 | -14],0,0
2017,Iowa,Wisconsin,(-14 | -12],0,0
2017,Iowa,Wisconsin,(-12 | -10],0,0
2017,Iowa,Wisconsin,(-10 | -8],0,0
2017,Iowa,Wisconsin,(-8 | -6],0,0
2017,Iowa,Wisconsin,(36 | 38],0,0
2017,Iowa,Wisconsin,(38 | 40],0,0
2017,Iowa,Wisconsin,(42 | 44],0,0
2017,Iowa,Wisconsin,(46 | 48],0,0
2017,Iowa,Wisconsin,(48 | 50],0,0
2017,Iowa,Wisconsin,(54 | 56],0,0
2017,Iowa,Wisconsin,(58 | 60],0,0
2017,Iowa,Wisconsin,(60 | 62],0,0
2017,Iowa,Wisconsin,(64 | 66],0,0
2017,Iowa,Wisconsin,(68 | 70],0,0
2017,Iowa,Wisconsin,(70 | 72],0,0
2017,Iowa,Wisconsin,(72 | 74],0,0
2017,Iowa,Wisconsin,(76 | 78],0,0
2017,Iowa,Wisconsin,(78 | 80],0,0
2017,Iowa,Wisconsin,(80 | 82],0,0
2017,Iowa,Wisconsin,(82 | 84],0,0
2017,Iowa,Wisconsin,(84 | 86],0,0
2017,Iowa,Wisconsin,(86 | 88],0,0
2017,Iowa,Wisconsin,(88 | 90],0,0
2017,Iowa,Wisconsin,(90 | 92],0,0
2017,Iowa,Wisconsin,(92 | 94],0,0
2017,Iowa,Wisconsin,(94 | 96],0,0
2017,Iowa,Wisconsin,(96 | 98],0,0
2017,Michigan,Iowa,(4 | 6],-0.031799773,0.031799773
2017,Michigan,Iowa,(8 | 10],0.020259386,0.020259386
2017,Michigan,Iowa,(2 | 4],0.018320819,0.018320819
2017,Michigan,Iowa,(0 | 2],-0.016982935,0.016982935
2017,Michigan,Iowa,(12 | 14],0.015144483,0.015144483
2017,Michigan,Iowa,(14 | 16],0.015144483,0.015144483
2017,Michigan,Iowa,(10 | 12],-0.011949943,0.011949943
2017,Michigan,Iowa,(6 | 8],-0.010885097,0.010885097
2017,Michigan,Iowa,(18 | 20],-0.009920364,0.009920364
2017,Michigan,Iowa,(-4 | -2],-0.007472128,0.007472128
2017,Michigan,Iowa,(48 | 50],0.006825939,0.006825939
2017,Michigan,Iowa,(58 | 60],0.006825939,0.006825939
2017,Michigan,Iowa,(-6 | -4],0.005651877,0.005651877
2017,Michigan,Iowa,(28 | 30],-0.004587031,0.004587031
2017,Michigan,Iowa,(16 | 18],0.004159272,0.004159272
2017,Michigan,Iowa,(-8 | -6],0.003412969,0.003412969
2017,Michigan,Iowa,(30 | 32],0.003412969,0.003412969
2017,Michigan,Iowa,(46 | 48],0.003412969,0.003412969
2017,Michigan,Iowa,(66 | 68],0.003412969,0.003412969
2017,Michigan,Iowa,(76 | 78],0.003412969,0.003412969
2017,Michigan,Iowa,(-2 | 0],-0.002784983,0.002784983
2017,Michigan,Iowa,(32 | 34],-0.002666667,0.002666667
2017,Michigan,Iowa,(52 | 54],-0.002666667,0.002666667
2017,Michigan,Iowa,(56 | 58],-0.002666667,0.002666667
2017,Michigan,Iowa,(20 | 22],-0.001920364,0.001920364
2017,Michigan,Iowa,(22 | 24],-0.001920364,0.001920364
2017,Michigan,Iowa,(34 | 36],-0.001920364,0.001920364
2017,Michigan,Iowa,(24 | 26],0.000746302,0.000746302
2017,Michigan,Iowa,(-22 | -20],0,0
2017,Michigan,Iowa,(-20 | -18],0,0
2017,Michigan,Iowa,(-18 | -16],0,0
2017,Michigan,Iowa,(-16 | -14],0,0
2017,Michigan,Iowa,(-14 | -12],0,0
2017,Michigan,Iowa,(-12 | -10],0,0
2017,Michigan,Iowa,(-10 | -8],0,0
2017,Michigan,Iowa,(26 | 28],0,0
2017,Michigan,Iowa,(36 | 38],0,0
2017,Michigan,Iowa,(38 | 40],0,0
2017,Michigan,Iowa,(40 | 42],0,0
2017,Michigan,Iowa,(42 | 44],0,0
2017,Michigan,Iowa,(44 | 46],0,0
2017,Michigan,Iowa,(50 | 52],0,0
2017,Michigan,Iowa,(54 | 56],0,0
2017,Michigan,Iowa,(60 | 62],0,0
2017,Michigan,Iowa,(62 | 64],0,0
2017,Michigan,Iowa,(64 | 66],0,0
2017,Michigan,Iowa,(68 | 70],0,0
2017,Michigan,Iowa,(70 | 72],0,0
2017,Michigan,Iowa,(72 | 74],0,0
2017,Michigan,Iowa,(74 | 76],0,0
2017,Michigan,Iowa,(78 | 80],0,0
2017,Michigan,Iowa,(80 | 82],0,0
2017,Michigan,Iowa,(82 | 84],0,0
2017,Michigan,Iowa,(84 | 86],0,0
2017,Michigan,Iowa,(86 | 88],0,0
2017,Michigan,Iowa,(88 | 90],0,0
2017,Michigan,Iowa,(90 | 92],0,0
2017,Michigan,Iowa,(92 | 94],0,0
2017,Michigan,Iowa,(94 | 96],0,0
2017,Michigan,Iowa,(96 | 98],0,0
2017,Michigan,Michigan State,(-2 | 0],-0.056948125,0.056948125
2017,Michigan,Michigan State,(2 | 4],-0.056772837,0.056772837
2017,Michigan,Michigan State,(-4 | -2],0.024004207,0.024004207
2017,Michigan,Michigan State,(8 | 10],0.019921017,0.019921017
2017,Michigan,Michigan State,(10 | 12],0.015610984,0.015610984
2017,Michigan,Michigan State,(0 | 2],0.012600147,0.012600147
2017,Michigan,Michigan State,(14 | 16],0.011414372,0.011414372
2017,Michigan,Michigan State,(12 | 14],0.008393224,0.008393224
2017,Michigan,Michigan State,(-6 | -4],0.007609581,0.007609581
2017,Michigan,Michigan State,(58 | 60],0.006825939,0.006825939
2017,Michigan,Michigan State,(6 | 8],-0.006599095,0.006599095
2017,Michigan,Michigan State,(4 | 6],-0.004021324,0.004021324
2017,Michigan,Michigan State,(48 | 50],0.003804791,0.003804791
2017,Michigan,Michigan State,(-8 | -6],0.003412969,0.003412969
2017,Michigan,Michigan State,(24 | 26],0.003412969,0.003412969
2017,Michigan,Michigan State,(28 | 30],0.003412969,0.003412969
2017,Michigan,Michigan State,(30 | 32],0.003412969,0.003412969
2017,Michigan,Michigan State,(34 | 36],0.003412969,0.003412969
2017,Michigan,Michigan State,(46 | 48],0.003412969,0.003412969
2017,Michigan,Michigan State,(66 | 68],0.003412969,0.003412969
2017,Michigan,Michigan State,(76 | 78],0.003412969,0.003412969
2017,Michigan,Michigan State,(32 | 34],-0.003021148,0.003021148
2017,Michigan,Michigan State,(42 | 44],-0.003021148,0.003021148
2017,Michigan,Michigan State,(18 | 20],-0.002629327,0.002629327
2017,Michigan,Michigan State,(22 | 24],-0.002629327,0.002629327
2017,Michigan,Michigan State,(16 | 18],-0.002237505,0.002237505
2017,Michigan,Michigan State,(20 | 22],0.000391821,0.000391821
2017,Michigan,Michigan State,(-22 | -20],0,0
2017,Michigan,Michigan State,(-20 | -18],0,0
2017,Michigan,Michigan State,(-18 | -16],0,0
2017,Michigan,Michigan State,(-16 | -14],0,0
2017,Michigan,Michigan State,(-14 | -12],0,0
2017,Michigan,Michigan State,(-12 | -10],0,0
2017,Michigan,Michigan State,(-10 | -8],0,0
2017,Michigan,Michigan State,(26 | 28],0,0
2017,Michigan,Michigan State,(36 | 38],0,0
2017,Michigan,Michigan State,(38 | 40],0,0
2017,Michigan,Michigan State,(40 | 42],0,0
2017,Michigan,Michigan State,(44 | 46],0,0
2017,Michigan,Michigan State,(50 | 52],0,0
2017,Michigan,Michigan State,(52 | 54],0,0
2017,Michigan,Michigan State,(54 | 56],0,0
2017,Michigan,Michigan State,(56 | 58],0,0
2017,Michigan,Michigan State,(60 | 62],0,0
2017,Michigan,Michigan State,(62 | 64],0,0
2017,Michigan,Michigan State,(64 | 66],0,0
2017,Michigan,Michigan State,(68 | 70],0,0
2017,Michigan,Michigan State,(70 | 72],0,0
2017,Michigan,Michigan State,(72 | 74],0,0
2017,Michigan,Michigan State,(74 | 76],0,0
2017,Michigan,Michigan State,(78 | 80],0,0
2017,Michigan,Michigan State,(80 | 82],0,0
2017,Michigan,Michigan State,(82 | 84],0,0
2017,Michigan,Michigan State,(84 | 86],0,0
2017,Michigan,Michigan State,(86 | 88],0,0
2017,Michigan,Michigan State,(88 | 90],0,0
2017,Michigan,Michigan State,(90 | 92],0,0
2017,Michigan,Michigan State,(92 | 94],0,0
2017,Michigan,Michigan State,(94 | 96],0,0
2017,Michigan,Michigan State,(96 | 98],0,0
2017,Michigan,Ohio State,(4 | 6],-0.053779813,0.053779813
2017,Michigan,Ohio State,(6 | 8],-0.042038789,0.042038789
2017,Michigan,Ohio State,(-4 | -2],0.039218491,0.039218491
2017,Michigan,Ohio State,(-2 | 0],0.031370706,0.031370706
2017,Michigan,Ohio State,(0 | 2],0.029388322,0.029388322
2017,Michigan,Ohio State,(8 | 10],0.020355194,0.020355194
