season,team,statBin,count,count_over_window_sum,cum_sum_season_year_statBins,window_sum,cum_sum_as_window_percentage
2021,Iowa,"(80, 82]",0,0,359,359,1
2021,Iowa,"(82, 84]",0,0,359,359,1
2021,Iowa,"(84, 86]",0,0,359,359,1
2021,Iowa,"(86, 88]",0,0,359,359,1
2021,Iowa,"(88, 90]",0,0,359,359,1
2021,Iowa,"(90, 92]",0,0,359,359,1
2021,Iowa,"(92, 94]",0,0,359,359,1
2021,Iowa,"(94, 96]",0,0,359,359,1
2021,Iowa,"(96, 98]",0,0,359,359,1
2021,Michigan,"(-22, -20]",0,0,0,430,0
2021,Michigan,"(-20, -18]",0,0,0,430,0
2021,Michigan,"(-18, -16]",0,0,0,430,0
2021,Michigan,"(-16, -14]",0,0,0,430,0
2021,Michigan,"(-14, -12]",0,0,0,430,0
2021,Michigan,"(-12, -10]",0,0,0,430,0
2021,Michigan,"(-10, -8]",0,0,0,430,0
2021,Michigan,"(-8, -6]",1,0.002325581,1,430,0.002325581
2021,Michigan,"(-6, -4]",1,0.002325581,2,430,0.004651163
2021,Michigan,"(-4, -2]",2,0.004651163,4,430,0.009302326
2021,Michigan,"(-2, 0]",37,0.086046512,41,430,0.095348837
2021,Michigan,"(0, 2]",123,0.286046512,164,430,0.381395349
2021,Michigan,"(2, 4]",115,0.26744186,279,430,0.648837209
2021,Michigan,"(4, 6]",52,0.120930233,331,430,0.769767442
2021,Michigan,"(6, 8]",30,0.069767442,361,430,0.839534884
2021,Michigan,"(8, 10]",14,0.03255814,375,430,0.872093023
2021,Michigan,"(10, 12]",17,0.039534884,392,430,0.911627907
2021,Michigan,"(12, 14]",8,0.018604651,400,430,0.930232558
2021,Michigan,"(14, 16]",7,0.01627907,407,430,0.946511628
2021,Michigan,"(16, 18]",4,0.009302326,411,430,0.955813953
2021,Michigan,"(18, 20]",4,0.009302326,415,430,0.965116279
2021,Michigan,"(20, 22]",1,0.002325581,416,430,0.96744186
2021,Michigan,"(22, 24]",3,0.006976744,419,430,0.974418605
2021,Michigan,"(24, 26]",1,0.002325581,420,430,0.976744186
2021,Michigan,"(26, 28]",1,0.002325581,421,430,0.979069767
2021,Michigan,"(28, 30]",2,0.004651163,423,430,0.98372093
2021,Michigan,"(30, 32]",0,0,423,430,0.98372093
2021,Michigan,"(32, 34]",0,0,423,430,0.98372093
2021,Michigan,"(34, 36]",0,0,423,430,0.98372093
2021,Michigan,"(36, 38]",0,0,423,430,0.98372093
2021,Michigan,"(38, 40]",0,0,423,430,0.98372093
2021,Michigan,"(40, 42]",0,0,423,430,0.98372093
2021,Michigan,"(42, 44]",0,0,423,430,0.98372093
2021,Michigan,"(44, 46]",0,0,423,430,0.98372093
2021,Michigan,"(46, 48]",0,0,423,430,0.98372093
2021,Michigan,"(48, 50]",1,0.002325581,424,430,0.986046512
2021,Michigan,"(50, 52]",1,0.002325581,425,430,0.988372093
2021,Michigan,"(52, 54]",0,0,425,430,0.988372093
2021,Michigan,"(54, 56]",1,0.002325581,426,430,0.990697674
2021,Michigan,"(56, 58]",1,0.002325581,427,430,0.993023256
2021,Michigan,"(58, 60]",0,0,427,430,0.993023256
2021,Michigan,"(60, 62]",1,0.002325581,428,430,0.995348837
2021,Michigan,"(62, 64]",0,0,428,430,0.995348837
2021,Michigan,"(64, 66]",0,0,428,430,0.995348837
2021,Michigan,"(66, 68]",2,0.004651163,430,430,1
2021,Michigan,"(68, 70]",0,0,430,430,1
2021,Michigan,"(70, 72]",0,0,430,430,1
2021,Michigan,"(72, 74]",0,0,430,430,1
2021,Michigan,"(74, 76]",0,0,430,430,1
2021,Michigan,"(76, 78]",0,0,430,430,1
2021,Michigan,"(78, 80]",0,0,430,430,1
2021,Michigan,"(80, 82]",0,0,430,430,1
2021,Michigan,"(82, 84]",0,0,430,430,1
2021,Michigan,"(84, 86]",0,0,430,430,1
2021,Michigan,"(86, 88]",0,0,430,430,1
2021,Michigan,"(88, 90]",0,0,430,430,1
2021,Michigan,"(90, 92]",0,0,430,430,1
2021,Michigan,"(92, 94]",0,0,430,430,1
2021,Michigan,"(94, 96]",0,0,430,430,1
2021,Michigan,"(96, 98]",0,0,430,430,1
2021,Michigan State,"(-22, -20]",0,0,0,273,0
2021,Michigan State,"(-20, -18]",0,0,0,273,0
2021,Michigan State,"(-18, -16]",0,0,0,273,0
2021,Michigan State,"(-16, -14]",0,0,0,273,0
2021,Michigan State,"(-14, -12]",0,0,0,273,0
2021,Michigan State,"(-12, -10]",0,0,0,273,0
2021,Michigan State,"(-10, -8]",0,0,0,273,0
2021,Michigan State,"(-8, -6]",2,0.007326007,2,273,0.007326007
2021,Michigan State,"(-6, -4]",4,0.014652015,6,273,0.021978022
2021,Michigan State,"(-4, -2]",11,0.04029304,17,273,0.062271062
2021,Michigan State,"(-2, 0]",29,0.106227106,46,273,0.168498168
2021,Michigan State,"(0, 2]",66,0.241758242,112,273,0.41025641
2021,Michigan State,"(2, 4]",57,0.208791209,169,273,0.619047619
2021,Michigan State,"(4, 6]",27,0.098901099,196,273,0.717948718
2021,Michigan State,"(6, 8]",17,0.062271062,213,273,0.78021978
2021,Michigan State,"(8, 10]",15,0.054945055,228,273,0.835164835
2021,Michigan State,"(10, 12]",9,0.032967033,237,273,0.868131868
2021,Michigan State,"(12, 14]",5,0.018315018,242,273,0.886446886
2021,Michigan State,"(14, 16]",9,0.032967033,251,273,0.919413919
2021,Michigan State,"(16, 18]",1,0.003663004,252,273,0.923076923
2021,Michigan State,"(18, 20]",1,0.003663004,253,273,0.926739927
2021,Michigan State,"(20, 22]",1,0.003663004,254,273,0.93040293
2021,Michigan State,"(22, 24]",3,0.010989011,257,273,0.941391941
2021,Michigan State,"(24, 26]",4,0.014652015,261,273,0.956043956
2021,Michigan State,"(26, 28]",3,0.010989011,264,273,0.967032967
2021,Michigan State,"(28, 30]",2,0.007326007,266,273,0.974358974
2021,Michigan State,"(30, 32]",0,0,266,273,0.974358974
2021,Michigan State,"(32, 34]",1,0.003663004,267,273,0.978021978
2021,Michigan State,"(34, 36]",2,0.007326007,269,273,0.985347985
2021,Michigan State,"(36, 38]",0,0,269,273,0.985347985
2021,Michigan State,"(38, 40]",0,0,269,273,0.985347985
2021,Michigan State,"(40, 42]",0,0,269,273,0.985347985
2021,Michigan State,"(42, 44]",0,0,269,273,0.985347985
2021,Michigan State,"(44, 46]",0,0,269,273,0.985347985
2021,Michigan State,"(46, 48]",0,0,269,273,0.985347985
2021,Michigan State,"(48, 50]",1,0.003663004,270,273,0.989010989
2021,Michigan State,"(50, 52]",0,0,270,273,0.989010989
2021,Michigan State,"(52, 54]",0,0,270,273,0.989010989
2021,Michigan State,"(54, 56]",0,0,270,273,0.989010989
2021,Michigan State,"(56, 58]",1,0.003663004,271,273,0.992673993
2021,Michigan State,"(58, 60]",0,0,271,273,0.992673993
2021,Michigan State,"(60, 62]",0,0,271,273,0.992673993
2021,Michigan State,"(62, 64]",0,0,271,273,0.992673993
2021,Michigan State,"(64, 66]",0,0,271,273,0.992673993
2021,Michigan State,"(66, 68]",0,0,271,273,0.992673993
2021,Michigan State,"(68, 70]",0,0,271,273,0.992673993
2021,Michigan State,"(70, 72]",0,0,271,273,0.992673993
2021,Michigan State,"(72, 74]",0,0,271,273,0.992673993
2021,Michigan State,"(74, 76]",1,0.003663004,272,273,0.996336996
2021,Michigan State,"(76, 78]",0,0,272,273,0.996336996
2021,Michigan State,"(78, 80]",0,0,272,273,0.996336996
2021,Michigan State,"(80, 82]",0,0,272,273,0.996336996
2021,Michigan State,"(82, 84]",0,0,272,273,0.996336996
2021,Michigan State,"(84, 86]",0,0,272,273,0.996336996
2021,Michigan State,"(86, 88]",0,0,272,273,0.996336996
2021,Michigan State,"(88, 90]",0,0,272,273,0.996336996
2021,Michigan State,"(90, 92]",0,0,272,273,0.996336996
2021,Michigan State,"(92, 94]",1,0.003663004,273,273,1
2021,Michigan State,"(94, 96]",0,0,273,273,1
2021,Michigan State,"(96, 98]",0,0,273,273,1
2021,Ohio State,"(-22, -20]",0,0,0,342,0
2021,Ohio State,"(-20, -18]",0,0,0,342,0
2021,Ohio State,"(-18, -16]",0,0,0,342,0
2021,Ohio State,"(-16, -14]",0,0,0,342,0
2021,Ohio State,"(-14, -12]",0,0,0,342,0
2021,Ohio State,"(-12, -10]",0,0,0,342,0
2021,Ohio State,"(-10, -8]",0,0,0,342,0
2021,Ohio State,"(-8, -6]",0,0,0,342,0
2021,Ohio State,"(-6, -4]",2,0.005847953,2,342,0.005847953
2021,Ohio State,"(-4, -2]",11,0.032163743,13,342,0.038011696
2021,Ohio State,"(-2, 0]",22,0.064327485,35,342,0.102339181
2021,Ohio State,"(0, 2]",61,0.178362573,96,342,0.280701754
2021,Ohio State,"(2, 4]",90,0.263157895,186,342,0.543859649
2021,Ohio State,"(4, 6]",60,0.175438596,246,342,0.719298246
2021,Ohio State,"(6, 8]",24,0.070175439,270,342,0.789473684
2021,Ohio State,"(8, 10]",17,0.049707602,287,342,0.839181287
2021,Ohio State,"(10, 12]",17,0.049707602,304,342,0.888888889
2021,Ohio State,"(12, 14]",6,0.01754386,310,342,0.906432749
2021,Ohio State,"(14, 16]",4,0.011695906,314,342,0.918128655
2021,Ohio State,"(16, 18]",7,0.020467836,321,342,0.938596491
2021,Ohio State,"(18, 20]",3,0.00877193,324,342,0.947368421
2021,Ohio State,"(20, 22]",7,0.020467836,331,342,0.967836257
2021,Ohio State,"(22, 24]",0,0,331,342,0.967836257
2021,Ohio State,"(24, 26]",1,0.002923977,332,342,0.970760234
2021,Ohio State,"(26, 28]",1,0.002923977,333,342,0.973684211
2021,Ohio State,"(28, 30]",0,0,333,342,0.973684211
2021,Ohio State,"(30, 32]",1,0.002923977,334,342,0.976608187
2021,Ohio State,"(32, 34]",0,0,334,342,0.976608187
2021,Ohio State,"(34, 36]",1,0.002923977,335,342,0.979532164
2021,Ohio State,"(36, 38]",0,0,335,342,0.979532164
2021,Ohio State,"(38, 40]",0,0,335,342,0.979532164
2021,Ohio State,"(40, 42]",0,0,335,342,0.979532164
2021,Ohio State,"(42, 44]",1,0.002923977,336,342,0.98245614
2021,Ohio State,"(44, 46]",0,0,336,342,0.98245614
2021,Ohio State,"(46, 48]",1,0.002923977,337,342,0.985380117
2021,Ohio State,"(48, 50]",0,0,337,342,0.985380117
2021,Ohio State,"(50, 52]",1,0.002923977,338,342,0.988304094
2021,Ohio State,"(52, 54]",1,0.002923977,339,342,0.99122807
2021,Ohio State,"(54, 56]",0,0,339,342,0.99122807
2021,Ohio State,"(56, 58]",1,0.002923977,340,342,0.994152047
2021,Ohio State,"(58, 60]",0,0,340,342,0.994152047
2021,Ohio State,"(60, 62]",0,0,340,342,0.994152047
2021,Ohio State,"(62, 64]",0,0,340,342,0.994152047
2021,Ohio State,"(64, 66]",0,0,340,342,0.994152047
2021,Ohio State,"(66, 68]",1,0.002923977,341,342,0.997076023
2021,Ohio State,"(68, 70]",0,0,341,342,0.997076023
2021,Ohio State,"(70, 72]",1,0.002923977,342,342,1
2021,Ohio State,"(72, 74]",0,0,342,342,1
2021,Ohio State,"(74, 76]",0,0,342,342,1
2021,Ohio State,"(76, 78]",0,0,342,342,1
2021,Ohio State,"(78, 80]",0,0,342,342,1
2021,Ohio State,"(80, 82]",0,0,342,342,1
2021,Ohio State,"(82, 84]",0,0,342,342,1
2021,Ohio State,"(84, 86]",0,0,342,342,1
2021,Ohio State,"(86, 88]",0,0,342,342,1
2021,Ohio State,"(88, 90]",0,0,342,342,1
2021,Ohio State,"(90, 92]",0,0,342,342,1
2021,Ohio State,"(92, 94]",0,0,342,342,1
2021,Ohio State,"(94, 96]",0,0,342,342,1
2021,Ohio State,"(96, 98]",0,0,342,342,1
2021,Penn State,"(-22, -20]",0,0,0,290,0
2021,Penn State,"(-20, -18]",0,0,0,290,0
2021,Penn State,"(-18, -16]",0,0,0,290,0
2021,Penn State,"(-16, -14]",0,0,0,290,0
2021,Penn State,"(-14, -12]",0,0,0,290,0
2021,Penn State,"(-12, -10]",0,0,0,290,0
2021,Penn State,"(-10, -8]",0,0,0,290,0
2021,Penn State,"(-8, -6]",0,0,0,290,0
2021,Penn State,"(-6, -4]",3,0.010344828,3,290,0.010344828
2021,Penn State,"(-4, -2]",11,0.037931034,14,290,0.048275862
2021,Penn State,"(-2, 0]",42,0.144827586,56,290,0.193103448
2021,Penn State,"(0, 2]",79,0.272413793,135,290,0.465517241
2021,Penn State,"(2, 4]",61,0.210344828,196,290,0.675862069
2021,Penn State,"(4, 6]",38,0.131034483,234,290,0.806896552
2021,Penn State,"(6, 8]",20,0.068965517,254,290,0.875862069
2021,Penn State,"(8, 10]",15,0.051724138,269,290,0.927586207
2021,Penn State,"(10, 12]",8,0.027586207,277,290,0.955172414
2021,Penn State,"(12, 14]",4,0.013793103,281,290,0.968965517
2021,Penn State,"(14, 16]",2,0.006896552,283,290,0.975862069
2021,Penn State,"(16, 18]",3,0.010344828,286,290,0.986206897
2021,Penn State,"(18, 20]",0,0,286,290,0.986206897
2021,Penn State,"(20, 22]",1,0.003448276,287,290,0.989655172
2021,Penn State,"(22, 24]",0,0,287,290,0.989655172
2021,Penn State,"(24, 26]",0,0,287,290,0.989655172
2021,Penn State,"(26, 28]",0,0,287,290,0.989655172
2021,Penn State,"(28, 30]",0,0,287,290,0.989655172
2021,Penn State,"(30, 32]",0,0,287,290,0.989655172
2021,Penn State,"(32, 34]",2,0.006896552,289,290,0.996551724
2021,Penn State,"(34, 36]",0,0,289,290,0.996551724
2021,Penn State,"(36, 38]",0,0,289,290,0.996551724
2021,Penn State,"(38, 40]",0,0,289,290,0.996551724
2021,Penn State,"(40, 42]",0,0,289,290,0.996551724
2021,Penn State,"(42, 44]",1,0.003448276,290,290,1
2021,Penn State,"(44, 46]",0,0,290,290,1
2021,Penn State,"(46, 48]",0,0,290,290,1
2021,Penn State,"(48, 50]",0,0,290,290,1
2021,Penn State,"(50, 52]",0,0,290,290,1
2021,Penn State,"(52, 54]",0,0,290,290,1
2021,Penn State,"(54, 56]",0,0,290,290,1
2021,Penn State,"(56, 58]",0,0,290,290,1
2021,Penn State,"(58, 60]",0,0,290,290,1
2021,Penn State,"(60, 62]",0,0,290,290,1
2021,Penn State,"(62, 64]",0,0,290,290,1
2021,Penn State,"(64, 66]",0,0,290,290,1
2021,Penn State,"(66, 68]",0,0,290,290,1
2021,Penn State,"(68, 70]",0,0,290,290,1
2021,Penn State,"(70, 72]",0,0,290,290,1
2021,Penn State,"(72, 74]",0,0,290,290,1
2021,Penn State,"(74, 76]",0,0,290,290,1
2021,Penn State,"(76, 78]",0,0,290,290,1
2021,Penn State,"(78, 80]",0,0,290,290,1
2021,Penn State,"(80, 82]",0,0,290,290,1
2021,Penn State,"(82, 84]",0,0,290,290,1
2021,Penn State,"(84, 86]",0,0,290,290,1
2021,Penn State,"(86, 88]",0,0,290,290,1
2021,Penn State,"(88, 90]",0,0,290,290,1
2021,Penn State,"(90, 92]",0,0,290,290,1
2021,Penn State,"(92, 94]",0,0,290,290,1
2021,Penn State,"(94, 96]",0,0,290,290,1
2021,Penn State,"(96, 98]",0,0,290,290,1
2021,Wisconsin,"(-22, -20]",0,0,0,222,0
2021,Wisconsin,"(-20, -18]",0,0,0,222,0
2021,Wisconsin,"(-18, -16]",0,0,0,222,0
2021,Wisconsin,"(-16, -14]",0,0,0,222,0
2021,Wisconsin,"(-14, -12]",0,0,0,222,0
2021,Wisconsin,"(-12, -10]",0,0,0,222,0
2021,Wisconsin,"(-10, -8]",0,0,0,222,0
2021,Wisconsin,"(-8, -6]",0,0,0,222,0
2021,Wisconsin,"(-6, -4]",1,0.004504505,1,222,0.004504505
2021,Wisconsin,"(-4, -2]",5,0.022522523,6,222,0.027027027
2021,Wisconsin,"(-2, 0]",23,0.103603604,29,222,0.130630631
2021,Wisconsin,"(0, 2]",51,0.22972973,80,222,0.36036036
2021,Wisconsin,"(2, 4]",60,0.27027027,140,222,0.630630631
2021,Wisconsin,"(4, 6]",38,0.171171171,178,222,0.801801802
2021,Wisconsin,"(6, 8]",12,0.054054054,190,222,0.855855856
2021,Wisconsin,"(8, 10]",9,0.040540541,199,222,0.896396396
2021,Wisconsin,"(10, 12]",7,0.031531532,206,222,0.927927928
2021,Wisconsin,"(12, 14]",5,0.022522523,211,222,0.95045045
2021,Wisconsin,"(14, 16]",4,0.018018018,215,222,0.968468468
2021,Wisconsin,"(16, 18]",2,0.009009009,217,222,0.977477477
2021,Wisconsin,"(18, 20]",2,0.009009009,219,222,0.986486486
2021,Wisconsin,"(20, 22]",0,0,219,222,0.986486486
2021,Wisconsin,"(22, 24]",1,0.004504505,220,222,0.990990991
2021,Wisconsin,"(24, 26]",0,0,220,222,0.990990991
2021,Wisconsin,"(26, 28]",0,0,220,222,0.990990991
2021,Wisconsin,"(28, 30]",0,0,220,222,0.990990991
2021,Wisconsin,"(30, 32]",0,0,220,222,0.990990991
2021,Wisconsin,"(32, 34]",0,0,220,222,0.990990991
2021,Wisconsin,"(34, 36]",1,0.004504505,221,222,0.995495495
2021,Wisconsin,"(36, 38]",0,0,221,222,0.995495495
2021,Wisconsin,"(38, 40]",0,0,221,222,0.995495495
2021,Wisconsin,"(40, 42]",0,0,221,222,0.995495495
2021,Wisconsin,"(42, 44]",0,0,221,222,0.995495495
2021,Wisconsin,"(44, 46]",0,0,221,222,0.995495495
2021,Wisconsin,"(46, 48]",0,0,221,222,0.995495495
2021,Wisconsin,"(48, 50]",0,0,221,222,0.995495495
2021,Wisconsin,"(50, 52]",0,0,221,222,0.995495495
2021,Wisconsin,"(52, 54]",0,0,221,222,0.995495495
2021,Wisconsin,"(54, 56]",0,0,221,222,0.995495495
2021,Wisconsin,"(56, 58]",0,0,221,222,0.995495495
2021,Wisconsin,"(58, 60]",0,0,221,222,0.995495495
2021,Wisconsin,"(60, 62]",0,0,221,222,0.995495495
2021,Wisconsin,"(62, 64]",0,0,221,222,0.995495495
2021,Wisconsin,"(64, 66]",0,0,221,222,0.995495495
2021,Wisconsin,"(66, 68]",0,0,221,222,0.995495495
2021,Wisconsin,"(68, 70]",0,0,221,222,0.995495495
2021,Wisconsin,"(70, 72]",0,0,221,222,0.995495495
2021,Wisconsin,"(72, 74]",0,0,221,222,0.995495495
2021,Wisconsin,"(74, 76]",0,0,221,222,0.995495495
2021,Wisconsin,"(76, 78]",0,0,221,222,0.995495495
2021,Wisconsin,"(78, 80]",0,0,221,222,0.995495495
2021,Wisconsin,"(80, 82]",1,0.004504505,222,222,1
2021,Wisconsin,"(82, 84]",0,0,222,222,1
2021,Wisconsin,"(84, 86]",0,0,222,222,1
2021,Wisconsin,"(86, 88]",0,0,222,222,1
2021,Wisconsin,"(88, 90]",0,0,222,222,1
2021,Wisconsin,"(90, 92]",0,0,222,222,1
2021,Wisconsin,"(92, 94]",0,0,222,222,1
2021,Wisconsin,"(94, 96]",0,0,222,222,1
2021,Wisconsin,"(96, 98]",0,0,222,222,1
